frame_number,timestamp_seconds,timestamp_minutes,timestamp_formatted,num_bees,video_name,period,week,day,site,full_id,max_confidence,avg_confidence,min_confidence
59334,989.8889,16.498148333333333,16:29,2,P1000457.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.554151713848114,0.4735947549343109,0.3930377960205078
61132,1019.8855333333333,16.998092222222223,16:59,3,P1000457.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.571027398109436,0.44530364871025085,0.28189530968666077
62930,1049.8821666666668,17.498036111111112,17:29,1,P1000457.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.3774236738681793,0.3774236738681793,0.3774236738681793
64728,1079.8788,17.99798,17:59,3,P1000457.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.4596412479877472,0.38315626978874207,0.27690720558166504
66526,1109.8754333333334,18.497923888888888,18:29,1,P1000457.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.5625044107437134,0.5625044107437134,0.5625044107437134
68324,1139.8720666666668,18.99786777777778,18:59,0,P1000457.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.0,0.0,0.0
70122,1169.8687,19.497811666666667,19:29,0,P1000457.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.0,0.0,0.0
71920,1199.8653333333334,19.997755555555557,19:59,0,P1000457.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.0,0.0,0.0
73718,1229.8619666666666,20.497699444444443,20:29,2,P1000457.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.6327016949653625,0.5456036925315857,0.45850566029548645
75516,1259.8586,20.997643333333333,20:59,0,P1000457.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.0,0.0,0.0
0,0.0,0.0,00:00,0,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.0,0.0,0.0
1798,29.996633333333335,0.4999438888888889,00:29,2,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.5860942006111145,0.4972345530986786,0.4083749055862427
3596,59.99326666666667,0.9998877777777778,00:59,3,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.37840479612350464,0.3484295904636383,0.3274412155151367
5394,89.9899,1.4998316666666667,01:29,1,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.40160757303237915,0.40160757303237915,0.40160757303237915
7192,119.98653333333334,1.9997755555555556,01:59,4,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.5156026482582092,0.4037109613418579,0.31777888536453247
8990,149.98316666666668,2.4997194444444446,02:29,0,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.0,0.0,0.0
10788,179.9798,2.9996633333333333,02:59,3,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.46973806619644165,0.3464929163455963,0.25248339772224426
12586,209.97643333333335,3.4996072222222225,03:29,1,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.3023703694343567,0.3023703694343567,0.3023703694343567
14384,239.97306666666668,3.9995511111111113,03:59,1,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.38985034823417664,0.38985034823417664,0.38985034823417664
16182,269.9697,4.499495,04:29,0,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.0,0.0,0.0
17980,299.96633333333335,4.999438888888889,04:59,1,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.3352741301059723,0.3352741301059723,0.3352741301059723
19778,329.96296666666666,5.499382777777778,05:29,3,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.4320243000984192,0.3459385335445404,0.2810096740722656
21576,359.9596,5.999326666666667,05:59,1,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.5136706233024597,0.5136706233024597,0.5136706233024597
23374,389.95623333333333,6.499270555555555,06:29,2,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.5595331788063049,0.4326474070549011,0.3057616055011749
25172,419.9528666666667,6.999214444444445,06:59,0,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.0,0.0,0.0
26970,449.9495,7.499158333333333,07:29,1,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.25377053022384644,0.25377053022384644,0.25377053022384644
28768,479.94613333333336,7.999102222222223,07:59,1,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.5399874448776245,0.5399874448776245,0.5399874448776245
30566,509.94276666666667,8.499046111111111,08:29,1,P1000458.MP4,mid,week 5,day 2,site 1,week 5_day 2_site 1_mid,0.47545379400253296,0.47545379400253296,0.47545379400253296
0,0.0,0.0,00:00,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
1798,29.996633333333335,0.4999438888888889,00:29,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.27435535192489624,0.27435535192489624,0.27435535192489624
3596,59.99326666666667,0.9998877777777778,00:59,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.25703656673431396,0.25703656673431396,0.25703656673431396
5394,89.9899,1.4998316666666667,01:29,2,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.45467764139175415,0.35348910093307495,0.25230056047439575
7192,119.98653333333334,1.9997755555555556,01:59,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
8990,149.98316666666668,2.4997194444444446,02:29,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
10788,179.9798,2.9996633333333333,02:59,2,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.47578832507133484,0.3891124129295349,0.3024365305900574
12586,209.97643333333335,3.4996072222222225,03:29,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
14384,239.97306666666668,3.9995511111111113,03:59,2,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.5728446245193481,0.4335396885871887,0.2942347824573517
16182,269.9697,4.499495,04:29,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
17980,299.96633333333335,4.999438888888889,04:59,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.4116535782814026,0.4116535782814026,0.4116535782814026
19778,329.96296666666666,5.499382777777778,05:29,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.5033137202262878,0.5033137202262878,0.5033137202262878
21576,359.9596,5.999326666666667,05:59,2,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.3148636519908905,0.29039421677589417,0.2659247815608978
23374,389.95623333333333,6.499270555555555,06:29,4,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.5602364540100098,0.40487226843833923,0.3171673119068146
25172,419.9528666666667,6.999214444444445,06:59,2,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.5049770474433899,0.4224032759666443,0.33982953429222107
26970,449.9495,7.499158333333333,07:29,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.40615469217300415,0.40615469217300415,0.40615469217300415
28768,479.94613333333336,7.999102222222223,07:59,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.33725130558013916,0.33725130558013916,0.33725130558013916
30566,509.94276666666667,8.499046111111111,08:29,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.32225409150123596,0.32225409150123596,0.32225409150123596
32364,539.9394,8.99899,08:59,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
34162,569.9360333333334,9.49893388888889,09:29,3,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.54400235414505,0.4036250114440918,0.28644996881484985
35960,599.9326666666667,9.998877777777778,09:59,3,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.372059166431427,0.3171112835407257,0.2810478210449219
37758,629.9293,10.498821666666666,10:29,3,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.3875371813774109,0.330171674489975,0.29434630274772644
39556,659.9259333333333,10.998765555555556,10:59,3,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.39076846837997437,0.35098257660865784,0.31874188780784607
41354,689.9225666666666,11.498709444444444,11:29,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.4211319088935852,0.4211319088935852,0.4211319088935852
43152,719.9192,11.998653333333333,11:59,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.3078552484512329,0.3078552484512329,0.3078552484512329
44950,749.9158333333334,12.498597222222223,12:29,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
46748,779.9124666666667,12.99854111111111,12:59,3,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.43059295415878296,0.3262442350387573,0.2503245174884796
48546,809.9091,13.498484999999999,13:29,4,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.45585474371910095,0.43229737877845764,0.39379963278770447
50344,839.9057333333334,13.99842888888889,13:59,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.2911471426486969,0.2911471426486969,0.2911471426486969
52142,869.9023666666667,14.498372777777778,14:29,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
53940,899.899,14.998316666666666,14:59,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
55738,929.8956333333333,15.498260555555555,15:29,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
57536,959.8922666666667,15.998204444444445,15:59,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.3053842782974243,0.3053842782974243,0.3053842782974243
59334,989.8889,16.498148333333333,16:29,2,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.2801184058189392,0.26671648025512695,0.2533145844936371
61132,1019.8855333333333,16.998092222222223,16:59,2,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.31702864170074463,0.31366878747940063,0.31030890345573425
62930,1049.8821666666668,17.498036111111112,17:29,2,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.43155041337013245,0.427343487739563,0.42313653230667114
64728,1079.8788,17.99798,17:59,2,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.6160424947738647,0.4938961863517761,0.3717498481273651
66526,1109.8754333333334,18.497923888888888,18:29,0,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
68324,1139.8720666666668,18.99786777777778,18:59,3,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.3948928117752075,0.35505595803260803,0.31341248750686646
70122,1169.8687,19.497811666666667,19:29,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.5093806385993958,0.5093806385993958,0.5093806385993958
71920,1199.8653333333334,19.997755555555557,19:59,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.5743825435638428,0.5743825435638428,0.5743825435638428
73718,1229.8619666666666,20.497699444444443,20:29,1,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.3061779737472534,0.3061779737472534,0.3061779737472534
75516,1259.8586,20.997643333333333,20:59,3,P1000459.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.39833971858024597,0.3301330506801605,0.26014506816864014
0,0.0,0.0,00:00,2,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.5576729774475098,0.45258277654647827,0.3474925458431244
1798,29.996633333333335,0.4999438888888889,00:29,1,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.5295064449310303,0.5295064449310303,0.5295064449310303
3596,59.99326666666667,0.9998877777777778,00:59,1,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.48987147212028503,0.48987147212028503,0.48987147212028503
5394,89.9899,1.4998316666666667,01:29,2,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.731320321559906,0.5961247086524963,0.46092909574508667
7192,119.98653333333334,1.9997755555555556,01:59,3,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.5280117988586426,0.4381221830844879,0.31486260890960693
8990,149.98316666666668,2.4997194444444446,02:29,4,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.4243835508823395,0.3763970136642456,0.3250706195831299
10788,179.9798,2.9996633333333333,02:59,5,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.578953206539154,0.43482980132102966,0.26249921321868896
12586,209.97643333333335,3.4996072222222225,03:29,2,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.556366503238678,0.4634639620780945,0.370561420917511
14384,239.97306666666668,3.9995511111111113,03:59,0,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
16182,269.9697,4.499495,04:29,0,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
17980,299.96633333333335,4.999438888888889,04:59,1,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.4823612868785858,0.4823612868785858,0.4823612868785858
19778,329.96296666666666,5.499382777777778,05:29,0,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
21576,359.9596,5.999326666666667,05:59,0,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
23374,389.95623333333333,6.499270555555555,06:29,0,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
25172,419.9528666666667,6.999214444444445,06:59,2,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.48329904675483704,0.3742538094520569,0.26520857214927673
26970,449.9495,7.499158333333333,07:29,0,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
28768,479.94613333333336,7.999102222222223,07:59,0,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
30566,509.94276666666667,8.499046111111111,08:29,0,P1000460.MP4,afternoon,week 5,day 2,site 1,week 5_day 2_site 1_afternoon,0.0,0.0,0.0
0,0.0,0.0,00:00,0,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
1798,29.996633333333335,0.4999438888888889,00:29,0,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
3596,59.99326666666667,0.9998877777777778,00:59,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.2674567401409149,0.2674567401409149,0.2674567401409149
5394,89.9899,1.4998316666666667,01:29,0,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
7192,119.98653333333334,1.9997755555555556,01:59,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.40485644340515137,0.40485644340515137,0.40485644340515137
8990,149.98316666666668,2.4997194444444446,02:29,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.32422882318496704,0.2936898469924927,0.2631509006023407
10788,179.9798,2.9996633333333333,02:59,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.266476571559906,0.266476571559906,0.266476571559906
12586,209.97643333333335,3.4996072222222225,03:29,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.41825664043426514,0.3703485429286957,0.3224404454231262
14384,239.97306666666668,3.9995511111111113,03:59,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.2975965142250061,0.2975965142250061,0.2975965142250061
16182,269.9697,4.499495,04:29,3,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.32104921340942383,0.27897071838378906,0.25453683733940125
17980,299.96633333333335,4.999438888888889,04:59,3,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3210247755050659,0.3094944655895233,0.29248082637786865
19778,329.96296666666666,5.499382777777778,05:29,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.38048917055130005,0.38048917055130005,0.38048917055130005
21576,359.9596,5.999326666666667,05:59,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3655274510383606,0.3655274510383606,0.3655274510383606
23374,389.95623333333333,6.499270555555555,06:29,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3275502324104309,0.3275502324104309,0.3275502324104309
25172,419.9528666666667,6.999214444444445,06:59,3,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3973045349121094,0.35718822479248047,0.3074001371860504
26970,449.9495,7.499158333333333,07:29,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.42850461602211,0.42850461602211,0.42850461602211
28768,479.94613333333336,7.999102222222223,07:59,0,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
30566,509.94276666666667,8.499046111111111,08:29,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3226020336151123,0.3226020336151123,0.3226020336151123
32364,539.9394,8.99899,08:59,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.28198617696762085,0.28198617696762085,0.28198617696762085
34162,569.9360333333334,9.49893388888889,09:29,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.4332209527492523,0.3437875509262085,0.2543541193008423
35960,599.9326666666667,9.998877777777778,09:59,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.49097520112991333,0.49097520112991333,0.49097520112991333
37758,629.9293,10.498821666666666,10:29,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.40450286865234375,0.40450286865234375,0.40450286865234375
39556,659.9259333333333,10.998765555555556,10:59,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.4731888771057129,0.4731888771057129,0.4731888771057129
41354,689.9225666666666,11.498709444444444,11:29,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.4212171137332916,0.4212171137332916,0.4212171137332916
43152,719.9192,11.998653333333333,11:59,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.410473108291626,0.410473108291626,0.410473108291626
44950,749.9158333333334,12.498597222222223,12:29,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.6114398837089539,0.4752887189388275,0.33913755416870117
46748,779.9124666666667,12.99854111111111,12:59,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.388387531042099,0.32186010479927063,0.25533267855644226
48546,809.9091,13.498484999999999,13:29,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.5516393184661865,0.46578848361968994,0.37993767857551575
50344,839.9057333333334,13.99842888888889,13:59,3,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.6350380182266235,0.4988243579864502,0.34917330741882324
52142,869.9023666666667,14.498372777777778,14:29,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.4777887761592865,0.4431005120277405,0.40841224789619446
53940,899.899,14.998316666666666,14:59,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.4893198609352112,0.39184361696243286,0.29436737298965454
55738,929.8956333333333,15.498260555555555,15:29,3,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.369120717048645,0.3470383584499359,0.3064776062965393
57536,959.8922666666667,15.998204444444445,15:59,0,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
59334,989.8889,16.498148333333333,16:29,3,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.41813090443611145,0.3596915304660797,0.2805740237236023
61132,1019.8855333333333,16.998092222222223,16:59,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.2730691134929657,0.2730691134929657,0.2730691134929657
62930,1049.8821666666668,17.498036111111112,17:29,3,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.5863791108131409,0.5502882599830627,0.48980116844177246
64728,1079.8788,17.99798,17:59,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.5712030529975891,0.5002068281173706,0.4292106628417969
66526,1109.8754333333334,18.497923888888888,18:29,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.39864441752433777,0.39864441752433777,0.39864441752433777
68324,1139.8720666666668,18.99786777777778,18:59,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.47737666964530945,0.4302285313606262,0.383080393075943
70122,1169.8687,19.497811666666667,19:29,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.5656102895736694,0.5656102895736694,0.5656102895736694
71920,1199.8653333333334,19.997755555555557,19:59,0,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
73718,1229.8619666666666,20.497699444444443,20:29,1,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.2977294921875,0.2977294921875,0.2977294921875
75516,1259.8586,20.997643333333333,20:59,2,P1000424.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.7138636708259583,0.5134238600730896,0.31298404932022095
0,0.0,0.0,00:00,2,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.5083529353141785,0.4572563171386719,0.4061596691608429
1798,29.996633333333335,0.4999438888888889,00:29,3,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.4544816017150879,0.33842039108276367,0.25488442182540894
3596,59.99326666666667,0.9998877777777778,00:59,1,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3210701048374176,0.3210701048374176,0.3210701048374176
5394,89.9899,1.4998316666666667,01:29,0,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
7192,119.98653333333334,1.9997755555555556,01:59,0,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
8990,149.98316666666668,2.4997194444444446,02:29,1,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.432489812374115,0.432489812374115,0.432489812374115
10788,179.9798,2.9996633333333333,02:59,0,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
12586,209.97643333333335,3.4996072222222225,03:29,2,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3794667422771454,0.3499617576599121,0.32045674324035645
14384,239.97306666666668,3.9995511111111113,03:59,1,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.36053916811943054,0.36053916811943054,0.36053916811943054
16182,269.9697,4.499495,04:29,2,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3914148211479187,0.34582042694091797,0.30022600293159485
17980,299.96633333333335,4.999438888888889,04:59,1,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.31782644987106323,0.31782644987106323,0.31782644987106323
19778,329.96296666666666,5.499382777777778,05:29,1,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3392713665962219,0.3392713665962219,0.3392713665962219
21576,359.9596,5.999326666666667,05:59,0,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
23374,389.95623333333333,6.499270555555555,06:29,2,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3583291471004486,0.34194809198379517,0.3255670368671417
25172,419.9528666666667,6.999214444444445,06:59,0,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.0,0.0,0.0
26970,449.9495,7.499158333333333,07:29,1,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3877114951610565,0.3877114951610565,0.3877114951610565
28768,479.94613333333336,7.999102222222223,07:59,1,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.3496209979057312,0.3496209979057312,0.3496209979057312
30566,509.94276666666667,8.499046111111111,08:29,1,P1000425.MP4,morning,week 5,day 2,site 2,week 5_day 2_site 2_morning,0.2765861451625824,0.2765861451625824,0.2765861451625824
0,0.0,0.0,00:00,0,P1000426.MP4,mid,week 5,day 2,site 2,week 5_day 2_site 2_mid,0.0,0.0,0.0
1798,29.996633333333335,0.4999438888888889,00:29,3,P1000426.MP4,mid,week 5,day 2,site 2,week 5_day 2_site 2_mid,0.5445299744606018,0.4120469391345978,0.272193968296051
3596,59.99326666666667,0.9998877777777778,00:59,0,P1000426.MP4,mid,week 5,day 2,site 2,week 5_day 2_site 2_mid,0.0,0.0,0.0
5394,89.9899,1.4998316666666667,01:29,3,P1000426.MP4,mid,week 5,day 2,site 2,week 5_day 2_site 2_mid,0.29017287492752075,0.2715420722961426,0.26200103759765625
7192,119.98653333333334,1.9997755555555556,01:59,2,P1000426.MP4,mid,week 5,day 2,site 2,week 5_day 2_site 2_mid,0.5197293758392334,0.4045638144016266,0.2893982529640198
8990,149.98316666666668,2.4997194444444446,02:29,2,P1000426.MP4,mid,week 5,day 2,site 2,week 5_day 2_site 2_mid,0.4446495473384857,0.3929327726364136,0.3412160277366638
10788,179.9798,2.9996633333333333,02:59,2,P1000426.MP4,mid,week 5,day 2,site 2,week 5_day 2_site 2_mid,0.6308581829071045,0.4865962266921997,0.34233424067497253
12586,209.97643333333335,3.4996072222222225,03:29,1,P1000426.MP4,mid,week 5,day 2,site 2,week 5_day 2_site 2_mid,0.5242932438850403,0.5242932438850403,0.5242932438850403
14384,239.97306666666668,3.9995511111111113,03:59,1,P1000426.MP4,mid,week 5,day 2,site 2,week 5_day 2_site 2_mid,0.2669079601764679,0.2669079601764679,0.2669079601764679
